anchor_id,arm,block_id,category,method_id,n,raw_distance,reason_codes,score,status,stratum_id,view,context_condition,label
B/X,full,stratum-02-block-04,different_account_same_community,cosine_distance_v1,4,0.0021736644695492524,[],0.0021736644695492524,ok,stratum-02,function_mask_v1,within_community,different_author
B/X,full,stratum-02-block-04,same_account_different_community,cosine_distance_v1,4,0.0008685044661334018,[],0.0008685044661334018,ok,stratum-02,function_mask_v1,cross_community,same_author
B/X,full,stratum-02-block-04,different_account_different_community,cosine_distance_v1,4,0.0008576953718395508,[],0.0008576953718395508,ok,stratum-02,function_mask_v1,cross_community,different_author
B/Y,full,stratum-02-block-04,same_account_same_community,cosine_distance_v1,4,0.0010797057276192845,[],0.0010797057276192845,ok,stratum-02,function_mask_v1,within_community,same_author
B/Y,full,stratum-02-block-04,different_account_same_community,cosine_distance_v1,4,0.0011241816953445616,[],0.0011241816953445616,ok,stratum-02,function_mask_v1,within_community,different_author
B/Y,full,stratum-02-block-04,same_account_different_community,cosine_distance_v1,4,0.0009113761904419038,[],0.0009113761904419038,ok,stratum-02,function_mask_v1,cross_community,same_author
B/Y,full,stratum-02-block-04,different_account_different_community,cosine_distance_v1,4,0.0016266066450468797,[],0.0016266066450468797,ok,stratum-02,function_mask_v1,cross_community,different_author
A/X,full,stratum-02-block-05,same_account_same_community,cosine_distance_v1,4,0.001173317033775989,[],0.001173317033775989,ok,stratum-02,function_mask_v1,within_community,same_author
A/X,full,stratum-02-block-05,different_account_same_community,cosine_distance_v1,4,0.0033842918230592156,[],0.0033842918230592156,ok,stratum-02,function_mask_v1,within_community,different_author
A/X,full,stratum-02-block-05,same_account_different_community,cosine_distance_v1,4,0.002015375699316646,[],0.002015375699316646,ok,stratum-02,function_mask_v1,cross_community,same_author
A/X,full,stratum-02-block-05,different_account_different_community,cosine_distance_v1,4,0.004038960227816246,[],0.004038960227816246,ok,stratum-02,function_mask_v1,cross_community,different_author
A/Y,full,stratum-02-block-05,same_account_same_community,cosine_distance_v1,4,0.001661302972227996,[],0.001661302972227996,ok,stratum-02,function_mask_v1,within_community,same_author
A/Y,full,stratum-02-block-05,different_account_same_community,cosine_distance_v1,4,0.0016977579975969714,[],0.0016977579975969714,ok,stratum-02,function_mask_v1,within_community,different_author
A/Y,full,stratum-02-block-05,same_account_different_community,cosine_distance_v1,4,0.001223020717584622,[],0.001223020717584622,ok,stratum-02,function_mask_v1,cross_community,same_author
A/Y,full,stratum-02-block-05,different_account_different_community,cosine_distance_v1,4,0.0016002804982175878,[],0.0016002804982175878,ok,stratum-02,function_mask_v1,cross_community,different_author
B/X,full,stratum-02-block-05,same_account_same_community,cosine_distance_v1,4,0.0016132903388601516,[],0.0016132903388601516,ok,stratum-02,function_mask_v1,within_community,same_author
B/X,full,stratum-02-block-05,different_account_same_community,cosine_distance_v1,4,0.0013836445540104103,[],0.0013836445540104103,ok,stratum-02,function_mask_v1,within_community,different_author
B/X,full,stratum-02-block-05,same_account_different_community,cosine_distance_v1,4,0.0015865856059402716,[],0.0015865856059402716,ok,stratum-02,function_mask_v1,cross_community,same_author
B/X,full,stratum-02-block-05,different_account_different_community,cosine_distance_v1,4,0.002082629318766238,[],0.002082629318766238,ok,stratum-02,function_mask_v1,cross_community,different_author
B/Y,full,stratum-02-block-05,same_account_same_community,cosine_distance_v1,4,0.0014879827152995961,[],0.0014879827152995961,ok,stratum-02,function_mask_v1,within_community,same_author
B/Y,full,stratum-02-block-05,different_account_same_community,cosine_distance_v1,4,0.0020885651477480227,[],0.0020885651477480227,ok,stratum-02,function_mask_v1,within_community,different_author
B/Y,full,stratum-02-block-05,same_account_different_community,cosine_distance_v1,4,0.0018397018477529503,[],0.0018397018477529503,ok,stratum-02,function_mask_v1,cross_community,same_author
B/Y,full,stratum-02-block-05,different_account_different_community,cosine_distance_v1,4,0.0018953436409955282,[],0.0018953436409955282,ok,stratum-02,function_mask_v1,cross_community,different_author
A/X,full,stratum-02-block-06,same_account_same_community,cosine_distance_v1,4,0.000614832237737839,[],0.000614832237737839,ok,stratum-02,function_mask_v1,within_community,same_author
A/X,full,stratum-02-block-06,different_account_same_community,cosine_distance_v1,4,0.0017047300386422437,[],0.0017047300386422437,ok,stratum-02,function_mask_v1,within_community,different_author
A/X,full,stratum-02-block-06,same_account_different_community,cosine_distance_v1,4,0.0008305031268549534,[],0.0008305031268549534,ok,stratum-02,function_mask_v1,cross_community,same_author
A/X,full,stratum-02-block-06,different_account_different_community,cosine_distance_v1,4,0.0013432617733771801,[],0.0013432617733771801,ok,stratum-02,function_mask_v1,cross_community,different_author
A/Y,full,stratum-02-block-06,same_account_same_community,cosine_distance_v1,4,0.0012421839151598446,[],0.0012421839151598446,ok,stratum-02,function_mask_v1,within_community,same_author
A/Y,full,stratum-02-block-06,different_account_same_community,cosine_distance_v1,4,0.0029827139851446027,[],0.0029827139851446027,ok,stratum-02,function_mask_v1,within_community,different_author
A/Y,full,stratum-02-block-06,same_account_different_community,cosine_distance_v1,4,0.0012999194485159293,[],0.0012999194485159293,ok,stratum-02,function_mask_v1,cross_community,same_author
A/Y,full,stratum-02-block-06,different_account_different_community,cosine_distance_v1,4,0.0029803563015639023,[],0.0029803563015639023,ok,stratum-02,function_mask_v1,cross_community,different_author
B/X,full,stratum-02-block-06,same_account_same_community,cosine_distance_v1,4,0.0005525427423979101,[],0.0005525427423979101,ok,stratum-02,function_mask_v1,within_community,same_author
B/X,full,stratum-02-block-06,different_account_same_community,cosine_distance_v1,4,0.0016427681109081327,[],0.0016427681109081327,ok,stratum-02,function_mask_v1,within_community,different_author
B/X,full,stratum-02-block-06,same_account_different_community,cosine_distance_v1,4,0.001329727381781498,[],0.001329727381781498,ok,stratum-02,function_mask_v1,cross_community,same_author
B/X,full,stratum-02-block-06,different_account_different_community,cosine_distance_v1,4,0.0020415941312939,[],0.0020415941312939,ok,stratum-02,function_mask_v1,cross_community,different_author
B/Y,full,stratum-02-block-06,same_account_same_community,cosine_distance_v1,4,0.012819961275889469,[],0.012819961275889469,ok,stratum-02,function_mask_v1,within_community,same_author
B/Y,full,stratum-02-block-06,different_account_same_community,cosine_distance_v1,4,0.009303254090348156,[],0.009303254090348156,ok,stratum-02,function_mask_v1,within_community,different_author
B/Y,full,stratum-02-block-06,same_account_different_community,cosine_distance_v1,4,0.010881144792227126,[],0.010881144792227126,ok,stratum-02,function_mask_v1,cross_community,same_author
B/Y,full,stratum-02-block-06,different_account_different_community,cosine_distance_v1,4,0.010315716276891207,[],0.010315716276891207,ok,stratum-02,function_mask_v1,cross_community,different_author
A/X,full,stratum-02-block-07,same_account_same_community,cosine_distance_v1,4,0.0016155462388701691,[],0.0016155462388701691,ok,stratum-02,function_mask_v1,within_community,same_author
A/X,full,stratum-02-block-07,different_account_same_community,cosine_distance_v1,4,0.002177010966271764,[],0.002177010966271764,ok,stratum-02,function_mask_v1,within_community,different_author
A/X,full,stratum-02-block-07,same_account_different_community,cosine_distance_v1,4,0.001711744367131951,[],0.001711744367131951,ok,stratum-02,function_mask_v1,cross_community,same_author
A/X,full,stratum-02-block-07,different_account_different_community,cosine_distance_v1,4,0.0034993929092469456,[],0.0034993929092469456,ok,stratum-02,function_mask_v1,cross_community,different_author
A/Y,full,stratum-02-block-07,same_account_same_community,cosine_distance_v1,4,0.0010507521049404334,[],0.0010507521049404334,ok,stratum-02,function_mask_v1,within_community,same_author
A/Y,full,stratum-02-block-07,different_account_same_community,cosine_distance_v1,4,0.000730257509583776,[],0.000730257509583776,ok,stratum-02,function_mask_v1,within_community,different_author
A/Y,full,stratum-02-block-07,same_account_different_community,cosine_distance_v1,4,0.001143909028394785,[],0.001143909028394785,ok,stratum-02,function_mask_v1,cross_community,same_author
A/Y,full,stratum-02-block-07,different_account_different_community,cosine_distance_v1,4,0.00295124334511232,[],0.00295124334511232,ok,stratum-02,function_mask_v1,cross_community,different_author
B/X,full,stratum-02-block-07,same_account_same_community,cosine_distance_v1,4,0.0023685888295407187,[],0.0023685888295407187,ok,stratum-02,function_mask_v1,within_community,same_author
B/X,full,stratum-02-block-07,different_account_same_community,cosine_distance_v1,4,0.0028528905960473194,[],0.0028528905960473194,ok,stratum-02,function_mask_v1,within_community,different_author
B/X,full,stratum-02-block-07,same_account_different_community,cosine_distance_v1,4,0.002583419790241237,[],0.002583419790241237,ok,stratum-02,function_mask_v1,cross_community,same_author
B/X,full,stratum-02-block-07,different_account_different_community,cosine_distance_v1,4,0.0028366946274586136,[],0.0028366946274586136,ok,stratum-02,function_mask_v1,cross_community,different_author
B/Y,full,stratum-02-block-07,same_account_same_community,cosine_distance_v1,4,0.0007681410447573089,[],0.0007681410447573089,ok,stratum-02,function_mask_v1,within_community,same_author
B/Y,full,stratum-02-block-07,different_account_same_community,cosine_distance_v1,4,0.0013644448461578307,[],0.0013644448461578307,ok,stratum-02,function_mask_v1,within_community,different_author
B/Y,full,stratum-02-block-07,same_account_different_community,cosine_distance_v1,4,0.0027246078473737168,[],0.0027246078473737168,ok,stratum-02,function_mask_v1,cross_community,same_author
B/Y,full,stratum-02-block-07,different_account_different_community,cosine_distance_v1,4,0.001409980060897209,[],0.001409980060897209,ok,stratum-02,function_mask_v1,cross_community,different_author
A/X,full,stratum-02-block-08,same_account_same_community,cosine_distance_v1,4,0.0006584908545654855,[],0.0006584908545654855,ok,stratum-02,function_mask_v1,within_community,same_author
A/X,full,stratum-02-block-08,different_account_same_community,cosine_distance_v1,4,0.0020354228477446057,[],0.0020354228477446057,ok,stratum-02,function_mask_v1,within_community,different_author
A/X,full,stratum-02-block-08,same_account_different_community,cosine_distance_v1,4,0.0006567415311758973,[],0.0006567415311758973,ok,stratum-02,function_mask_v1,cross_community,same_author
A/X,full,stratum-02-block-08,different_account_different_community,cosine_distance_v1,4,0.0011694963374486722,[],0.0011694963374486722,ok,stratum-02,function_mask_v1,cross_community,different_author
A/Y,full,stratum-02-block-08,same_account_same_community,cosine_distance_v1,4,0.0005539492041136684,[],0.0005539492041136684,ok,stratum-02,function_mask_v1,within_community,same_author
A/Y,full,stratum-02-block-08,different_account_same_community,cosine_distance_v1,4,0.00117513057529961,[],0.00117513057529961,ok,stratum-02,function_mask_v1,within_community,different_author
A/Y,full,stratum-02-block-08,same_account_different_community,cosine_distance_v1,4,0.0006964845645658357,[],0.0006964845645658357,ok,stratum-02,function_mask_v1,cross_community,same_author
A/Y,full,stratum-02-block-08,different_account_different_community,cosine_distance_v1,4,0.0018652602750602876,[],0.0018652602750602876,ok,stratum-02,function_mask_v1,cross_community,different_author
B/X,full,stratum-02-block-08,same_account_same_community,cosine_distance_v1,4,0.001969962591670371,[],0.001969962591670371,ok,stratum-02,function_mask_v1,within_community,same_author
B/X,full,stratum-02-block-08,different_account_same_community,cosine_distance_v1,4,0.0006617997044670032,[],0.0006617997044670032,ok,stratum-02,function_mask_v1,within_community,different_author
B/X,full,stratum-02-block-08,same_account_different_community,cosine_distance_v1,4,0.0008780724233433679,[],0.0008780724233433679,ok,stratum-02,function_mask_v1,cross_community,same_author
B/X,full,stratum-02-block-08,different_account_different_community,cosine_distance_v1,4,0.0007966333780996537,[],0.0007966333780996537,ok,stratum-02,function_mask_v1,cross_community,different_author
B/Y,full,stratum-02-block-08,same_account_same_community,cosine_distance_v1,4,0.0010397928357115394,[],0.0010397928357115394,ok,stratum-02,function_mask_v1,within_community,same_author
B/Y,full,stratum-02-block-08,different_account_same_community,cosine_distance_v1,4,0.0008162162404401485,[],0.0008162162404401485,ok,stratum-02,function_mask_v1,within_community,different_author
B/Y,full,stratum-02-block-08,same_account_different_community,cosine_distance_v1,4,0.002730260356539227,[],0.002730260356539227,ok,stratum-02,function_mask_v1,cross_community,same_author
B/Y,full,stratum-02-block-08,different_account_different_community,cosine_distance_v1,4,0.0007095679710399372,[],0.0007095679710399372,ok,stratum-02,function_mask_v1,cross_community,different_author
A/X,full,stratum-02-block-09,same_account_same_community,cosine_distance_v1,4,0.0025802910532246592,[],0.0025802910532246592,ok,stratum-02,function_mask_v1,within_community,same_author
A/X,full,stratum-02-block-09,different_account_same_community,cosine_distance_v1,4,0.0012411818545714493,[],0.0012411818545714493,ok,stratum-02,function_mask_v1,within_community,different_author
A/X,full,stratum-02-block-09,same_account_different_community,cosine_distance_v1,4,0.001881841551813923,[],0.001881841551813923,ok,stratum-02,function_mask_v1,cross_community,same_author
A/X,full,stratum-02-block-09,different_account_different_community,cosine_distance_v1,4,0.0010859196003544236,[],0.0010859196003544236,ok,stratum-02,function_mask_v1,cross_community,different_author
A/Y,full,stratum-02-block-09,same_account_same_community,cosine_distance_v1,4,0.0012470511409236051,[],0.0012470511409236051,ok,stratum-02,function_mask_v1,within_community,same_author
A/Y,full,stratum-02-block-09,different_account_same_community,cosine_distance_v1,4,0.0011591407957716182,[],0.0011591407957716182,ok,stratum-02,function_mask_v1,within_community,different_author
A/Y,full,stratum-02-block-09,same_account_different_community,cosine_distance_v1,4,0.003633032066947761,[],0.003633032066947761,ok,stratum-02,function_mask_v1,cross_community,same_author
A/Y,full,stratum-02-block-09,different_account_different_community,cosine_distance_v1,4,0.0017892659144207457,[],0.0017892659144207457,ok,stratum-02,function_mask_v1,cross_community,different_author
B/X,full,stratum-02-block-09,same_account_same_community,cosine_distance_v1,4,0.0009563273399250116,[],0.0009563273399250116,ok,stratum-02,function_mask_v1,within_community,same_author
B/X,full,stratum-02-block-09,different_account_same_community,cosine_distance_v1,4,0.002903342343587134,[],0.002903342343587134,ok,stratum-02,function_mask_v1,within_community,different_author
B/X,full,stratum-02-block-09,same_account_different_community,cosine_distance_v1,4,0.0009760860514379521,[],0.0009760860514379521,ok,stratum-02,function_mask_v1,cross_community,same_author
B/X,full,stratum-02-block-09,different_account_different_community,cosine_distance_v1,4,0.0017646123343838527,[],0.0017646123343838527,ok,stratum-02,function_mask_v1,cross_community,different_author
B/Y,full,stratum-02-block-09,same_account_same_community,cosine_distance_v1,4,0.0006384904599673336,[],0.0006384904599673336,ok,stratum-02,function_mask_v1,within_community,same_author
B/Y,full,stratum-02-block-09,different_account_same_community,cosine_distance_v1,4,0.001947141334403546,[],0.001947141334403546,ok,stratum-02,function_mask_v1,within_community,different_author
B/Y,full,stratum-02-block-09,same_account_different_community,cosine_distance_v1,4,0.0012581644950713233,[],0.0012581644950713233,ok,stratum-02,function_mask_v1,cross_community,same_author
B/Y,full,stratum-02-block-09,different_account_different_community,cosine_distance_v1,4,0.0034058525794344874,[],0.0034058525794344874,ok,stratum-02,function_mask_v1,cross_community,different_author
A/X,full,stratum-02-block-10,same_account_same_community,cosine_distance_v1,4,0.001088453438576109,[],0.001088453438576109,ok,stratum-02,function_mask_v1,within_community,same_author
A/X,full,stratum-02-block-10,different_account_same_community,cosine_distance_v1,4,0.0050895933273805705,[],0.0050895933273805705,ok,stratum-02,function_mask_v1,within_community,different_author
A/X,full,stratum-02-block-10,same_account_different_community,cosine_distance_v1,4,0.0006763373206245538,[],0.0006763373206245538,ok,stratum-02,function_mask_v1,cross_community,same_author
A/X,full,stratum-02-block-10,different_account_different_community,cosine_distance_v1,4,0.004443717899723865,[],0.004443717899723865,ok,stratum-02,function_mask_v1,cross_community,different_author
A/Y,full,stratum-02-block-10,same_account_same_community,cosine_distance_v1,4,0.0005727483685737944,[],0.0005727483685737944,ok,stratum-02,function_mask_v1,within_community,same_author
A/Y,full,stratum-02-block-10,different_account_same_community,cosine_distance_v1,4,0.005315393322880002,[],0.005315393322880002,ok,stratum-02,function_mask_v1,within_community,different_author
A/Y,full,stratum-02-block-10,same_account_different_community,cosine_distance_v1,4,0.0007901189678334308,[],0.0007901189678334308,ok,stratum-02,function_mask_v1,cross_community,same_author
A/Y,full,stratum-02-block-10,different_account_different_community,cosine_distance_v1,4,0.006049861162495285,[],0.006049861162495285,ok,stratum-02,function_mask_v1,cross_community,different_author
B/X,full,stratum-02-block-10,same_account_same_community,cosine_distance_v1,4,0.0016120611770179538,[],0.0016120611770179538,ok,stratum-02,function_mask_v1,within_community,same_author
B/X,full,stratum-02-block-10,different_account_same_community,cosine_distance_v1,4,0.003395532409254054,[],0.003395532409254054,ok,stratum-02,function_mask_v1,within_community,different_author
B/X,full,stratum-02-block-10,same_account_different_community,cosine_distance_v1,4,0.001343720831657902,[],0.001343720831657902,ok,stratum-02,function_mask_v1,cross_community,same_author
B/X,full,stratum-02-block-10,different_account_different_community,cosine_distance_v1,4,0.004482785869143635,[],0.004482785869143635,ok,stratum-02,function_mask_v1,cross_community,different_author
B/Y,full,stratum-02-block-10,same_account_same_community,cosine_distance_v1,4,0.0016650423099353606,[],0.0016650423099353606,ok,stratum-02,function_mask_v1,within_community,same_author
B/Y,full,stratum-02-block-10,different_account_same_community,cosine_distance_v1,4,0.0027137755323796142,[],0.0027137755323796142,ok,stratum-02,function_mask_v1,within_community,different_author
B/Y,full,stratum-02-block-10,same_account_different_community,cosine_distance_v1,4,0.0020009618523590955,[],0.0020009618523590955,ok,stratum-02,function_mask_v1,cross_community,same_author
B/Y,full,stratum-02-block-10,different_account_different_community,cosine_distance_v1,4,0.0020702746201215483,[],0.0020702746201215483,ok,stratum-02,function_mask_v1,cross_community,different_author
A/X,full,stratum-03-block-01,same_account_same_community,cosine_distance_v1,4,0.0006860859336701441,[],0.0006860859336701441,ok,stratum-03,function_mask_v1,within_community,same_author
A/X,full,stratum-03-block-01,different_account_same_community,cosine_distance_v1,4,0.003926428446839214,[],0.003926428446839214,ok,stratum-03,function_mask_v1,within_community,different_author
A/X,full,stratum-03-block-01,same_account_different_community,cosine_distance_v1,4,0.0004976384952859458,[],0.0004976384952859458,ok,stratum-03,function_mask_v1,cross_community,same_author
A/X,full,stratum-03-block-01,different_account_different_community,cosine_distance_v1,4,0.007428755977692214,[],0.007428755977692214,ok,stratum-03,function_mask_v1,cross_community,different_author
A/Y,full,stratum-03-block-01,same_account_same_community,cosine_distance_v1,4,0.0006149475880194988,[],0.0006149475880194988,ok,stratum-03,function_mask_v1,within_community,same_author
A/Y,full,stratum-03-block-01,different_account_same_community,cosine_distance_v1,4,0.009101024817921743,[],0.009101024817921743,ok,stratum-03,function_mask_v1,within_community,different_author
A/Y,full,stratum-03-block-01,same_account_different_community,cosine_distance_v1,4,0.0005070500869147621,[],0.0005070500869147621,ok,stratum-03,function_mask_v1,cross_community,same_author
A/Y,full,stratum-03-block-01,different_account_different_community,cosine_distance_v1,4,0.0036358825894643454,[],0.0036358825894643454,ok,stratum-03,function_mask_v1,cross_community,different_author
B/X,full,stratum-03-block-01,same_account_same_community,cosine_distance_v1,4,0.003041259739442026,[],0.003041259739442026,ok,stratum-03,function_mask_v1,within_community,same_author
B/X,full,stratum-03-block-01,different_account_same_community,cosine_distance_v1,4,0.0037354391343956683,[],0.0037354391343956683,ok,stratum-03,function_mask_v1,within_community,different_author
B/X,full,stratum-03-block-01,same_account_different_community,cosine_distance_v1,4,0.0090300141922246,[],0.0090300141922246,ok,stratum-03,function_mask_v1,cross_community,same_author
B/X,full,stratum-03-block-01,different_account_different_community,cosine_distance_v1,4,0.0038441499663711687,[],0.0038441499663711687,ok,stratum-03,function_mask_v1,cross_community,different_author
B/Y,full,stratum-03-block-01,same_account_same_community,cosine_distance_v1,4,0.009638033500494081,[],0.009638033500494081,ok,stratum-03,function_mask_v1,within_community,same_author
B/Y,full,stratum-03-block-01,different_account_same_community,cosine_distance_v1,4,0.002350190085125714,[],0.002350190085125714,ok,stratum-03,function_mask_v1,within_community,different_author
B/Y,full,stratum-03-block-01,same_account_different_community,cosine_distance_v1,4,0.003074404225791083,[],0.003074404225791083,ok,stratum-03,function_mask_v1,cross_community,same_author
B/Y,full,stratum-03-block-01,different_account_different_community,cosine_distance_v1,4,0.002374054927882785,[],0.002374054927882785,ok,stratum-03,function_mask_v1,cross_community,different_author
A/X,full,stratum-03-block-02,same_account_same_community,cosine_distance_v1,4,0.002721829771587858,[],0.002721829771587858,ok,stratum-03,function_mask_v1,within_community,same_author
A/X,full,stratum-03-block-02,different_account_same_community,cosine_distance_v1,4,0.005519429369206019,[],0.005519429369206019,ok,stratum-03,function_mask_v1,within_community,different_author
A/X,full,stratum-03-block-02,same_account_different_community,cosine_distance_v1,4,0.0017114329638099335,[],0.0017114329638099335,ok,stratum-03,function_mask_v1,cross_community,same_author
A/X,full,stratum-03-block-02,different_account_different_community,cosine_distance_v1,4,0.0060378955091960895,[],0.0060378955091960895,ok,stratum-03,function_mask_v1,cross_community,different_author
A/Y,full,stratum-03-block-02,same_account_same_community,cosine_distance_v1,4,0.0011248721145999951,[],0.0011248721145999951,ok,stratum-03,function_mask_v1,within_community,same_author
A/Y,full,stratum-03-block-02,different_account_same_community,cosine_distance_v1,4,0.005291787359198219,[],0.005291787359198219,ok,stratum-03,function_mask_v1,within_community,different_author
A/Y,full,stratum-03-block-02,same_account_different_community,cosine_distance_v1,4,0.0022883036515291,[],0.0022883036515291,ok,stratum-03,function_mask_v1,cross_community,same_author
A/Y,full,stratum-03-block-02,different_account_different_community,cosine_distance_v1,4,0.004415985530409894,[],0.004415985530409894,ok,stratum-03,function_mask_v1,cross_community,different_author
B/X,full,stratum-03-block-02,same_account_same_community,cosine_distance_v1,4,0.0012530998043968067,[],0.0012530998043968067,ok,stratum-03,function_mask_v1,within_community,same_author
B/X,full,stratum-03-block-02,different_account_same_community,cosine_distance_v1,4,0.004763966380236018,[],0.004763966380236018,ok,stratum-03,function_mask_v1,within_community,different_author
B/X,full,stratum-03-block-02,same_account_different_community,cosine_distance_v1,4,0.0015983306862632496,[],0.0015983306862632496,ok,stratum-03,function_mask_v1,cross_community,same_author
B/X,full,stratum-03-block-02,different_account_different_community,cosine_distance_v1,4,0.0039432946407067515,[],0.0039432946407067515,ok,stratum-03,function_mask_v1,cross_community,different_author
B/Y,full,stratum-03-block-02,same_account_same_community,cosine_distance_v1,4,0.00037358706910806116,[],0.00037358706910806116,ok,stratum-03,function_mask_v1,within_community,same_author
B/Y,full,stratum-03-block-02,different_account_same_community,cosine_distance_v1,4,0.005894916704736852,[],0.005894916704736852,ok,stratum-03,function_mask_v1,within_community,different_author
B/Y,full,stratum-03-block-02,same_account_different_community,cosine_distance_v1,4,0.002142907559586793,[],0.002142907559586793,ok,stratum-03,function_mask_v1,cross_community,same_author
B/Y,full,stratum-03-block-02,different_account_different_community,cosine_distance_v1,4,0.006033634563038404,[],0.006033634563038404,ok,stratum-03,function_mask_v1,cross_community,different_author
A/X,full,stratum-03-block-03,same_account_same_community,cosine_distance_v1,4,0.0008817845986204276,[],0.0008817845986204276,ok,stratum-03,function_mask_v1,within_community,same_author
A/X,full,stratum-03-block-03,different_account_same_community,cosine_distance_v1,4,0.0029708331862549064,[],0.0029708331862549064,ok,stratum-03,function_mask_v1,within_community,different_author
A/X,full,stratum-03-block-03,same_account_different_community,cosine_distance_v1,4,0.0006707734051134562,[],0.0006707734051134562,ok,stratum-03,function_mask_v1,cross_community,same_author
A/X,full,stratum-03-block-03,different_account_different_community,cosine_distance_v1,4,0.007147990352050049,[],0.007147990352050049,ok,stratum-03,function_mask_v1,cross_community,different_author
A/Y,full,stratum-03-block-03,same_account_same_community,cosine_distance_v1,4,0.0007602449168810921,[],0.0007602449168810921,ok,stratum-03,function_mask_v1,within_community,same_author
A/Y,full,stratum-03-block-03,different_account_same_community,cosine_distance_v1,4,0.0062830665068042135,[],0.0062830665068042135,ok,stratum-03,function_mask_v1,within_community,different_author
A/Y,full,stratum-03-block-03,same_account_different_community,cosine_distance_v1,4,0.0009845474613887628,[],0.0009845474613887628,ok,stratum-03,function_mask_v1,cross_community,same_author
A/Y,full,stratum-03-block-03,different_account_different_community,cosine_distance_v1,4,0.002831055960466955,[],0.002831055960466955,ok,stratum-03,function_mask_v1,cross_community,different_author
B/X,full,stratum-03-block-03,same_account_same_community,cosine_distance_v1,4,0.0028643467807305534,[],0.0028643467807305534,ok,stratum-03,function_mask_v1,within_community,same_author
B/X,full,stratum-03-block-03,different_account_same_community,cosine_distance_v1,4,0.004594973336499941,[],0.004594973336499941,ok,stratum-03,function_mask_v1,within_community,different_author
B/X,full,stratum-03-block-03,same_account_different_community,cosine_distance_v1,4,0.004583829052424937,[],0.004583829052424937,ok,stratum-03,function_mask_v1,cross_community,same_author
B/X,full,stratum-03-block-03,different_account_different_community,cosine_distance_v1,4,0.006120172380876254,[],0.006120172380876254,ok,stratum-03,function_mask_v1,cross_community,different_author
B/Y,full,stratum-03-block-03,same_account_same_community,cosine_distance_v1,4,0.0037979755510361146,[],0.0037979755510361146,ok,stratum-03,function_mask_v1,within_community,same_author
B/Y,full,stratum-03-block-03,different_account_same_community,cosine_distance_v1,4,0.005381663992709784,[],0.005381663992709784,ok,stratum-03,function_mask_v1,within_community,different_author
B/Y,full,stratum-03-block-03,same_account_different_community,cosine_distance_v1,4,0.002490710572980115,[],0.002490710572980115,ok,stratum-03,function_mask_v1,cross_community,same_author
B/Y,full,stratum-03-block-03,different_account_different_community,cosine_distance_v1,4,0.003982473225675132,[],0.003982473225675132,ok,stratum-03,function_mask_v1,cross_community,different_author
A/X,full,stratum-03-block-04,same_account_same_community,cosine_distance_v1,4,0.001509082532141437,[],0.001509082532141437,ok,stratum-03,function_mask_v1,within_community,same_author
A/X,full,stratum-03-block-04,different_account_same_community,cosine_distance_v1,4,0.00508213004175706,[],0.00508213004175706,ok,stratum-03,function_mask_v1,within_community,different_author
A/X,full,stratum-03-block-04,same_account_different_community,cosine_distance_v1,4,0.0027216210634243287,[],0.0027216210634243287,ok,stratum-03,function_mask_v1,cross_community,same_author
A/X,full,stratum-03-block-04,different_account_different_community,cosine_distance_v1,4,0.0028098118051025356,[],0.0028098118051025356,ok,stratum-03,function_mask_v1,cross_community,different_author
A/Y,full,stratum-03-block-04,same_account_same_community,cosine_distance_v1,4,0.0010388966393475307,[],0.0010388966393475307,ok,stratum-03,function_mask_v1,within_community,same_author
A/Y,full,stratum-03-block-04,different_account_same_community,cosine_distance_v1,4,0.0015353042916566029,[],0.0015353042916566029,ok,stratum-03,function_mask_v1,within_community,different_author
A/Y,full,stratum-03-block-04,same_account_different_community,cosine_distance_v1,4,0.0012822573525409497,[],0.0012822573525409497,ok,stratum-03,function_mask_v1,cross_community,same_author
A/Y,full,stratum-03-block-04,different_account_different_community,cosine_distance_v1,4,0.004623437068483893,[],0.004623437068483893,ok,stratum-03,function_mask_v1,cross_community,different_author
B/X,full,stratum-03-block-04,same_account_same_community,cosine_distance_v1,4,0.0026446437247626964,[],0.0026446437247626964,ok,stratum-03,function_mask_v1,within_community,same_author
B/X,full,stratum-03-block-04,different_account_same_community,cosine_distance_v1,4,0.0018922135921162209,[],0.0018922135921162209,ok,stratum-03,function_mask_v1,within_community,different_author
B/X,full,stratum-03-block-04,same_account_different_community,cosine_distance_v1,4,0.0014240997092831442,[],0.0014240997092831442,ok,stratum-03,function_mask_v1,cross_community,same_author
B/X,full,stratum-03-block-04,different_account_different_community,cosine_distance_v1,4,0.002359197343595132,[],0.002359197343595132,ok,stratum-03,function_mask_v1,cross_community,different_author
B/Y,full,stratum-03-block-04,same_account_same_community,cosine_distance_v1,4,0.0017928485770087876,[],0.0017928485770087876,ok,stratum-03,function_mask_v1,within_community,same_author
B/Y,full,stratum-03-block-04,different_account_same_community,cosine_distance_v1,4,0.0026844482302355033,[],0.0026844482302355033,ok,stratum-03,function_mask_v1,within_community,different_author
B/Y,full,stratum-03-block-04,same_account_different_community,cosine_distance_v1,4,0.006874750716057587,[],0.006874750716057587,ok,stratum-03,function_mask_v1,cross_community,same_author
B/Y,full,stratum-03-block-04,different_account_different_community,cosine_distance_v1,4,0.0041845085348407585,[],0.0041845085348407585,ok,stratum-03,function_mask_v1,cross_community,different_author
